code_tvs,annee,nb_menages_tot,med_niveau_vie
85035,2012,4482,19808.998493975916
85035,2013,4558,20397.44277484723
85035,2014,4693,20590.49425650704
85035,2015,4771,21022.97559661047
85035,2016,4846,21363.75023092192
85035,2017,5008,21718.65814696486
85035,2018,5127,22306.87536571094
85035,2019,5291,22593.836703836703
85047,2004,14548,14763.09124965631
85047,2005,15026,15252.005224277918
85047,2006,15388,15874.619963608005
85047,2007,16198,16425.37875046302
85047,2008,16633,17049.987134010702
85047,2009,16942,17241.499468775823
85047,2010,17389,17713.144919201794
85047,2011,17850,18293.866162464987
85047,2012,18022,18995.957975965863
85047,2013,18333,19260.582742803115
85047,2014,18636,19473.90472785067
85047,2015,18900,19808.805027186983
85047,2016,19136,20238.45478330546
85047,2017,19597,20502.380466397917
85047,2018,20028,21090.92470541242
85047,2019,20534,21363.413363202493
85051,2004,7442,13766.187852727762
85051,2005,7567,14469.582132945685
85051,2006,7766,14997.900206026268
85051,2007,8117,15639.05014167796
85051,2008,8303,16121.973262676142
85051,2009,8397,16312.219602238896
85051,2010,8521,16804.6537378242
85051,2011,8664,17175.624826869807
85051,2012,8607,18456.091179936597
85051,2013,8664,18882.03633672999
85051,2014,8770,19092.64129065537
85051,2015,8786,19214.831467894728
85051,2016,8865,19539.495773187144
85051,2017,8955,19835.0418760469
85051,2018,9041,20494.721822807212
85051,2019,9182,20573.231322152034
85059,2004,5825,13206.270042918455
85059,2005,5887,13866.975454391031
85059,2006,5958,14428.966599530044
85059,2007,6236,14811.356318152662
85059,2008,6383,15207.493028356572
85059,2009,6455,15529.18652207591
85059,2010,6526,16028.217437940546
85059,2011,6587,16577.347958099286
85059,2012,6566,17660.118641472705
85059,2013,6579,18321.197707756342
85059,2014,6567,18502.491637915467
85059,2015,6555,18728.966760842453
85059,2016,6554,18918.239197922812
85059,2017,6588,19130.96083788707
85059,2018,6580,19624.34802431611
85059,2019,6679,19931.816140140738
85084,2004,4505,14630.701886792453
85084,2005,4598,15230.048716833406
85084,2006,4688,15886.794368600684
85084,2007,5017,16405.844129958143
85084,2008,5145,16973.338969873665
85084,2009,5295,17235.352407932012
85084,2010,5390,17790.94935064935
85084,2011,5484,18239.749635302698
85084,2012,5498,19341.87274360174
85084,2013,5556,19628.00615866314
85084,2014,5645,19955.89840793986
85084,2015,5667,20083.839314041645
85084,2016,5708,20454.501060942675
85084,2017,5763,20856.33871247614
85084,2018,5812,21410.430144528564
85084,2019,5939,21624.268395352756
85092,2004,16835,14182.312384912384
85092,2005,16970,14755.150942840308
85092,2006,17182,15301.25224071703
85092,2007,17844,15773.53446536651
85092,2008,18179,16356.148302986963
85092,2009,18382,16464.678353824394
85092,2010,18609,16718.379547530763
85092,2011,18774,17193.64589325663
85092,2012,18732,18136.991997164754
85092,2013,18762,18714.07692653171
85092,2014,18773,18896.529626323412
85092,2015,18809,18943.67274531696
85092,2016,18812,19168.24873876065
85092,2017,18926,19571.960266300328
85092,2018,18989,20134.709568697668
85092,2019,19227,20307.09054974775
85109,2004,10747,14987.487810551782
85109,2005,11022,15509.450235891853
85109,2006,11309,16074.90352816341
85109,2007,11809,16661.770090608858
85109,2008,12115,17382.028642179117
85109,2009,12225,17609.92965235174
85109,2010,12488,18028.59052690583
85109,2011,12706,18557.72823862742
85109,2012,12747,19363.243663373752
85109,2013,12858,19768.225112646807
85109,2014,12971,19953.781969301483
85109,2015,13165,20157.98700498556
85109,2016,13293,20440.99370865861
85109,2017,13450,20749.03717472119
85109,2018,13627,21379.2030527629
85109,2019,13833,21553.9340707005
85113,2004,2017,14780
85113,2005,2031,15166.5
85113,2006,2072,16067
85113,2007,2108,16529
85113,2008,2126,17353
85113,2009,2148,17661
85113,2010,2163,18422
85113,2011,2183,18983
85113,2012,2174,19864
85113,2013,2185,20173.3333333333
85113,2014,2180,20423.5
85113,2015,2205,20614
85113,2016,2200,20951.90476190476
85113,2017,2182,21090
85113,2018,2201,21910
85113,2019,2238,22090
85114,2004,1821,17261.96705107084
85114,2005,1854,17473.829557713052
85114,2006,1920,18425.11875
85114,2007,1991,18846.943244600705
85114,2008,2041,19736.022537971585
85114,2009,2085,19869.582733812953
85114,2010,2128,20491.982142857145
85114,2011,2175,21397.532413793102
85114,2012,2205,21875.801058201083
85114,2013,2212,22359.144213381554
85114,2014,2274,22512.620492524187
85114,2015,2308,22803.050674402835
85114,2016,2351,23205.9985112718
85114,2017,2392,23532.270066889632
85114,2018,2476,23903.15024232633
85114,2019,2576,24096.23447204969
85128,2004,8282,14263.999517024873
85128,2005,8479,14754.986024295318
85128,2006,8606,15268.246688356961
85128,2007,9013,15969.106290913127
85128,2008,9205,16609.536773492666
85128,2009,9289,16672.149531704166
85128,2010,9431,17022.19478316191
85128,2011,9563,17476.363588831955
85128,2012,9572,18327.790676495122
85128,2013,9664,18756.401042534308
85128,2014,9722,18921.48237196756
85128,2015,9712,19068.487929222578
85128,2016,9787,19412.369596894936
85128,2017,9906,19626.92206743388
85128,2018,9890,20215.41961577351
85128,2019,10089,20617.54782436317
85135,2004,2659,13975.382098533282
85135,2005,2726,14802.944057226705
85135,2006,2798,15358.351858470336
85135,2007,2918,16057.571281699795
85135,2008,2982,16612.394030851778
85135,2009,3060,16648.13496732026
85135,2010,3126,17325.31765834933
85135,2011,3171,17787.18527278461
85135,2012,3202,18715.672890994192
85135,2013,3224,19256.348205776816
85135,2014,3243,19406.829617807416
85135,2015,3260,19465.192021914838
85135,2016,3299,19629.1045159258
85135,2017,3309,20129.359323058325
85135,2018,3321,20598.45227341162
85135,2019,3398,20642.313125367866
85146,2004,13802,15258.457071438923
85146,2005,14220,15789.29405766526
85146,2006,14663,16433.798267748756
85146,2007,15542,16964.161562218505
85146,2008,15927,17701.83342751303
85146,2009,16234,17911.03769865714
85146,2010,16621,18311.925937067565
85146,2011,16912,18883.180640964994
85146,2012,17052,19750.643240333542
85146,2013,17263,20140.0418282906
85146,2014,17404,20475.90757171471
85146,2015,17625,20584.204855791962
85146,2016,17766,20946.794543840653
85146,2017,17998,21286.67296366263
85146,2018,18191,21858.499807597163
85146,2019,18525,22113.612415654523
85151,2004,7157,15077.254715662986
85151,2005,7258,15789.862083218517
85151,2006,7403,16287.352694853438
85151,2007,7705,16849.15068137573
85151,2008,7832,17439.40500510725
85151,2009,7916,17642.670161697828
85151,2010,7998,18190.1944236059
85151,2011,8142,18623.100466715794
85151,2012,8171,19593.642811880185
85151,2013,8247,19998.02994451085
85151,2014,8289,20284.811643599627
85151,2015,8385,20474.453943672474
85151,2016,8448,20729.193472647537
85151,2017,8539,21124.21712144279
85151,2018,8605,21903.113306217318
85151,2019,8781,21952.392665983378
85152,2004,3782,14716.944209413008
85152,2005,3941,15337.767571682314
85152,2006,4124,15805.177740058196
85152,2007,4420,16346.049321266968
85152,2008,4593,17021.34552580013
85152,2009,4715,17217.564581124072
85152,2010,4866,17632.263871763254
85152,2011,5051,17961.24371411602
85152,2012,5149,19025.071515196334
85152,2013,5260,19427.697249961704
85152,2014,5313,19658.775627018484
85152,2015,5380,19951.69684899982
85152,2016,5460,20248.04282007675
85152,2017,5570,20509.39497307002
85152,2018,5643,21072.74676590466
85152,2019,5869,21250.97631623786
85156,2004,4902,14481.266217870258
85156,2005,5120,14984.45283203125
85156,2006,5309,15595.238557167075
85156,2007,5628,16126.57000710732
85156,2008,5839,16817.74156533653
85156,2009,5990,17095.720534223707
85156,2010,6145,17505.347111472744
85156,2011,6316,17872.421944268524
85156,2012,6349,18772.418312911486
85156,2013,6425,19247.23355710437
85156,2014,6540,19470.907170926697
85156,2015,6657,19620.469299334967
85156,2016,6725,19931.16214972155
85156,2017,6883,20350.704634607002
85156,2018,7046,20830.299460686914
85156,2019,7241,21177.684021543984
85163,2004,4580,14954.913427947598
85163,2005,4664,15730.645797598627
85163,2006,4674,16210.02053915276
85163,2007,4836,17035.31699751861
85163,2008,4877,17399.61369694484
85163,2009,4887,17754.286678944136
85163,2010,4894,18097.560686554963
85163,2011,4906,18738.96147574399
85163,2012,4867,19252.695157865903
85163,2013,4850,19753.33805269186
85163,2014,4875,20055.200895390008
85163,2015,4888,20238.815008572987
85163,2016,4853,20785.684250291917
85163,2017,4893,21090.7418761496
85163,2018,4869,21816.64818237831
85163,2019,4966,21886.306886830447
85178,2004,6757,15603.02197720882
85178,2005,6990,16059.356938483548
85178,2006,7248,16665.181291390727
85178,2007,7673,17237.94786915157
85178,2008,7940,18029.95856423174
85178,2009,8151,18080.31799779168
85178,2010,8349,18558.890885135945
85178,2011,8557,19123.10879981302
85178,2012,8635,19845.495026239427
85178,2013,8714,20245.877422210564
85178,2014,8848,20377.31501334711
85178,2015,8994,20526.595669335115
85178,2016,9124,21031.145222437946
85178,2017,9218,21318.661314818833
85178,2018,9319,21998.268054512286
85178,2019,9505,22239.909521304577
85182,2004,7838,14434.91464659352
85182,2005,8013,15063.732933982279
85182,2006,8188,15480.75311431363
85182,2007,8558,16001.520156578641
85182,2008,8703,16266.656555210848
85182,2009,8792,16623.516435395813
85182,2010,8940,17094.143568232663
85182,2011,9079,17709.214450930718
85182,2012,9020,18564.03455467996
85182,2013,8993,19174.419355135262
85182,2014,9023,19447.791810729268
85182,2015,9077,19450.244267920392
85182,2016,9110,19785.6462807917
85182,2017,9131,20060.49501697514
85182,2018,9240,20636.401515151516
85182,2019,9310,20786.206229860363
85191,2004,34572,16143.420007520537
85191,2005,35222,16570.91547896201
85191,2006,35947,17069.260466798343
85191,2007,37924,17563.910610695075
85191,2008,38755,18142.207534511675
85191,2009,39318,18251.852637468844
85191,2010,39817,18624.44307707763
85191,2011,40387,19066.480154505163
85191,2012,40422,19558.283226576037
85191,2013,40864,20024.65210554043
85191,2014,41405,20229.409851341887
85191,2015,41766,20392.669463734717
85191,2016,42120,20649.462365185464
85191,2017,42571,20967.682459890537
85191,2018,42842,21521.681060641426
85191,2019,43889,21747.33463965914
85194,2004,22407,16125.659749185523
85194,2005,22726,16666.986359236118
85194,2006,23008,17276.953885605006
85194,2007,24013,17928.636634323073
85194,2008,24486,18537.335456995832
85194,2009,24786,18733.482490115388
85194,2010,25083,19268.01207989475
85194,2011,25307,19903.10378551389
85194,2012,25352,20192.116650701
85194,2013,25604,20573.68598876135
85194,2014,25933,20890.321606961443
85194,2015,26313,21514.065866169116
85194,2016,26841,21759.10351924496
85194,2017,27389,22250.591113220635
85194,2018,27769,22623.07321113472
85194,2019,28836,23147.419545013177
85215,2004,4337,14604.596379986166
85215,2005,4519,15261.96227041381
85215,2006,4645,15762.71280947255
85215,2007,4917,16323.22859467155
85215,2008,5066,16907.511251480457
85215,2009,5162,17067.30559860519
85215,2010,5263,17501.913642409272
85215,2011,5364,18175.85831469053
85215,2012,5423,19154.553504783995
85215,2013,5474,19550.697858608346
85215,2014,5590,19816.96091456572
85215,2015,5635,19862.851008173184
85215,2016,5683,20265.992116839698
85215,2017,5757,20530.173701580683
85215,2018,5850,21211.17606837607
85215,2019,5938,21252.428427079823
85223,2004,2050,13586.36
85223,2005,2114,14196.785241248817
85223,2006,2138,14779.631898971002
85223,2007,2229,15415.657245401526
85223,2008,2292,15736.373909249563
85223,2009,2299,16198.071335363202
85223,2010,2345,16512.38976545842
85223,2011,2387,16665.211562630917
85223,2012,2408,18082.77257521227
85223,2013,2426,18754.875508424084
85223,2014,2477,18700.50256855827
85223,2015,2472,19051.840759361996
85223,2016,2494,19325.394673095347
85223,2017,2462,19747.376116978066
85223,2018,2498,20334.44755804644
85223,2019,2529,20519.28430209569
85226,2004,12645,15875.857413997628
85226,2005,13032,16519.557243707797
85226,2006,13388,17168.7309904392
85226,2007,13909,17759.666438996333
85226,2008,14207,18458.217287252763
85226,2009,14415,18551.116545265348
85226,2010,14698,19157.1958089536
85226,2011,15069,19654.430552790498
85226,2012,15318,19980.672444183303
85226,2013,15563,20430.575919767223
85226,2014,15868,20632.684422277438
85226,2015,16132,21258.35427424832
85226,2016,16427,21544.913980394875
85226,2017,16759,21878.81794856495
85226,2018,17091,22346.515124919548
85226,2019,17672,22740.142032593936
85234,2004,6003,14882.57271364318
85234,2005,6149,15453.643031387219
85234,2006,6277,15915.78453082683
85234,2007,6532,16674.152556644214
85234,2008,6707,17279.331444759206
85234,2009,6829,17589.778078781666
85234,2010,6914,17946.670089673127
85234,2011,7059,18532.349766255844
85234,2012,7087,19019.558346267815
85234,2013,7085,19588.401861160866
85234,2014,7228,19753.00598049988
85234,2015,7407,20071.334863417487
85234,2016,7582,20282.164336586655
85234,2017,7823,20588.94413907708
85234,2018,8012,21199.51073389915
85234,2019,8299,21471.265212676226
85288,2004,3237,15439.214550509732
85288,2005,3342,15990.389587073609
85288,2006,3439,16424.426286711252
85288,2007,3643,17081.20285479001
85288,2008,3749,17826.289410509467
85288,2009,3813,18269.216365066877
85288,2010,3927,18733.50038197097
85288,2011,4025,19269.967950310558
85288,2012,4075,19857.595092024534
85288,2013,4102,20249.68015602145
85288,2014,4208,20449.416666666664
85288,2015,4303,20612.110413923103
85288,2016,4400,21055.25261904762
85288,2017,4513,21410.83536450255
85288,2018,4597,22229.771590167504
85288,2019,4825,22648.41865284974
85294,2004,2294,15757.623365300786
85294,2005,2337,16410.744544287547
85294,2006,2404,17205.567387687188
85294,2007,2554,17510.781127642913
85294,2008,2653,18430.72220128157
85294,2009,2753,18930.578641482018
85294,2010,2782,19684.64072609633
85294,2011,2864,20248.715432960893
85294,2012,2936,20238.76805177112
85294,2013,3004,20524.323510681374
85294,2014,3079,20772.96026848544
85294,2015,3114,21158.579479768785
85294,2016,3174,21336.926486032346
85294,2017,3207,21842.067352666047
85294,2018,3270,22142.308868501532
85294,2019,3393,22730.303566165636
86041,2004,6157,19105.59688159818
86041,2005,6279,19487.62812549769
86041,2006,6546,19873.442942254813
86041,2007,6865,20395.04151493081
86041,2008,6920,20838.0426300578
86041,2009,7058,21120.946727118164
86041,2010,7092,21643.38818386915
86041,2011,7218,21813.256857855362
86041,2012,7200,21925.45196296297
86041,2013,7295,22276.130271875707
86041,2014,7328,22513.619002131418
86041,2015,7416,22683.60485736546
86041,2016,7453,22759.216936186345
86041,2017,7506,22966.172395417
86041,2018,7562,23518.758265009255
86041,2019,7659,23691.031466248856
86062,2004,2920,17311.359589041094
86062,2005,2966,17682.603506405932
86062,2006,3076,18098.36345903771
86062,2007,3235,18391.86336939722
86062,2008,3290,19044.437689969604
86062,2009,3319,19351.76589334137
86062,2010,3369,19837.471356485607
86062,2011,3467,20491.06835881165
86062,2012,3421,20713.28297211897
86062,2013,3458,21189.134759976885
86062,2014,3529,21436.386039482386
86062,2015,3563,21436.949609681
86062,2016,3601,21629.714523743405
86062,2017,3614,21804.33038184837
86062,2018,3613,22370.625518959314
86062,2019,3636,22586.732673267325
86066,2004,24628,15222.956797141465
86066,2005,24767,15624.306112972907
86066,2006,24961,16089.06880733945
86066,2007,25774,16622.386435943197
86066,2008,25982,17096.66850127011
86066,2009,26000,17161.69992307692
86066,2010,26060,17511.28476592479
86066,2011,26222,17883.840782549003
86066,2012,25846,18657.512165014778
86066,2013,25967,19158.428566003826
86066,2014,26004,19384.70272580869
86066,2015,26001,19458.988256738594
86066,2016,26025,19585.479717576753
86066,2017,25959,19876.36079972264
86066,2018,25982,20340.364483103687
86066,2019,26262,20613.917066483893
86070,2004,9393,15485.082827637603
86070,2005,9533,15966.86808979335
86070,2006,9624,16550.845490440566
86070,2007,10056,17225.110282418456
86070,2008,10211,17883.592890020565
86070,2009,10373,18140.17964908898
86070,2010,10503,18421.130153289538
86070,2011,10571,19015.00657459086
86070,2012,10541,19704.87524390777
86070,2013,10627,20220.784835824437
86070,2014,10712,20278.655373030306
86070,2015,10796,20426.45467589407
86070,2016,10568,20637.01312000634
86070,2017,10836,20995.60169804356
86070,2018,10919,21485.00778459566
86070,2019,11074,21655.97164529529
86078,2004,5704,13013.339060308555
86078,2005,5764,13387.928435114503
86078,2006,5779,13865.236459595086
86078,2007,6005,14276.751040799334
86078,2008,6048,14848.724702380952
86078,2009,6024,14974.898406374503
86078,2010,6025,15427.400082987551
86078,2011,6022,15874.570408502159
86078,2012,5955,17246.433662249467
86078,2013,5900,17925.905608126184
86078,2014,5897,17848.67616000915
86078,2015,5915,18124.219707620265
86078,2016,5874,18234.181865005023
86078,2017,5864,18367.851296043656
86078,2018,5883,19111.249362570117
86078,2019,5935,19356.9199663016
86082,2004,3574,12842.284555120314
86082,2005,3656,13333.276394967177
86082,2006,3695,13935.714208389716
86082,2007,3819,14394.054726368158
86082,2008,3926,15157.81737137035
86082,2009,3965,15293.244136191677
86082,2010,4011,15832.942907005734
86082,2011,4055,16374.240073982737
86082,2012,4021,17470.51106892643
86082,2013,4049,17896.886273732525
86082,2014,4059,18197.05054289282
86082,2015,4064,18323.794408511436
86082,2016,4045,18435.176930170503
86082,2017,4069,18643.010567707053
86082,2018,4036,19464.950445986124
86082,2019,4061,19700.625461708936
86103,2004,3050,13454.432459016394
86103,2005,3107,13893.704699066624
86103,2006,3118,14681.897690827453
86103,2007,3249,15404.398276392736
86103,2008,3285,16077.573363774734
86103,2009,3331,16185.747823476433
86103,2010,3355,16521.65752608048
86103,2011,3403,17056.159271231267
86103,2012,3385,18274.487217691018
86103,2013,3384,18733.752784139204
86103,2014,3417,18749.238244024564
86103,2015,3437,18964.396194771187
86103,2016,3403,19175.585314139455
86103,2017,3386,19396.518015357353
86103,2018,3413,19871.215939056547
86103,2019,3443,20055.09148997967
86112,2004,2804,12582.112339514979
86112,2005,2782,12972.98975557153
86112,2006,2767,13563.1048066498
86112,2007,2838,13783.256518675124
86112,2008,2849,14267.789926289926
86112,2009,2834,14511.465772759351
86112,2010,2805,14987.80267379679
86112,2011,2792,15468.537607449856
86112,2012,2720,16553.682767857124
86112,2013,2719,17181.617731784267
86112,2014,2726,17316.30622910429
86112,2015,2742,17653.98962576446
86112,2016,2658,17805.528174901763
86112,2017,2617,18017.199082919375
86112,2018,2671,18150.13103706477
86112,2019,2647,18697.27238383075
86115,2004,4773,16200.430965849571
86115,2005,4877,16538.096985851957
86115,2006,4970,17365.130985915494
86115,2007,5220,18085.941379310345
86115,2008,5253,18570.74519322292
86115,2009,5358,18614.746920492722
86115,2010,5371,19263.29743064606
86115,2011,5470,19669.094515539306
86115,2012,5427,20006.05185412177
86115,2013,5456,20599.554487850877
86115,2014,5509,20689.57187661172
86115,2015,5581,20865.844806784924
86115,2016,5601,21198.491824872544
86115,2017,5615,21390.6749777382
86115,2018,5636,21909.886444286727
86115,2019,5651,22169.778800212353
86128,2004,4379,14076.187714089976
86128,2005,4461,14561.42030934768
86128,2006,4530,14963.83697571744
86128,2007,4674,15647.435280273856
86128,2008,4766,16329.041334452371
86128,2009,4803,16447.639808453052
86128,2010,4845,16910.949226006192
86128,2011,4902,17361.989188086496
86128,2012,4842,18295.911439942483
86128,2013,4869,18846.589621890857
86128,2014,4882,18887.379930967094
86128,2015,4905,19103.261596404845
86128,2016,4914,19160.189877881123
86128,2017,4899,19436.03388446622
86128,2018,4933,20078.763429961484
86128,2019,4963,20409.322990126937
86137,2004,7112,13150.535784589427
86137,2005,7143,13614.914531709366
86137,2006,7191,14218.639966624947
86137,2007,7389,14758.48172959805
86137,2008,7384,15459.983342361864
86137,2009,7408,15660.458760799136
86137,2010,7442,16060.97366299382
86137,2011,7449,16612.51013558867
86137,2012,7347,17735.991671938697
86137,2013,7414,18225.805108562072
86137,2014,7376,18314.28646057449
86137,2015,7409,18401.21166863255
86137,2016,7292,18542.949459959007
86137,2017,7367,18808.886928193293
86137,2018,7361,19404.775166417607
86137,2019,7341,19521.80356899605
86139,2004,4172,14195.167545541706
86139,2005,4203,14691.73090649536
86139,2006,4331,15325.960632648348
86139,2007,4555,15896.940834248078
86139,2008,4620,16690.09004329004
86139,2009,4677,16887.146354500746
86139,2010,4730,17227.59492600423
86139,2011,4740,17783.966666666667
86139,2012,4676,18849.757039374937
86139,2013,4697,19327.12435157868
86139,2014,4703,19362.612981206286
86139,2015,4728,19535.74467296037
86139,2016,4712,19741.89543195295
86139,2017,4743,19911.178578958465
86139,2018,4718,20388.861805849938
86139,2019,4761,20800.73513967654
86140,2004,4083,13781.763531716875
86140,2005,4113,14293.115487478726
86140,2006,4114,14832.660549343704
86140,2007,4259,15447.933317680207
86140,2008,4317,16102.277275886032
86140,2009,4325,16230.820115606935
86140,2010,4376,16792.021023765996
86140,2011,4412,17244.81606980961
86140,2012,4372,18365.042986708188
86140,2013,4389,18628.19347267882
86140,2014,4391,18853.286884678368
86140,2015,4432,19085.1802858563
86140,2016,4262,19199.507318358163
86140,2017,4374,19474.49016918153
86140,2018,4351,19987.113307285683
86140,2019,4382,20193.149246919216
86158,2004,5663,18200.420801695214
86158,2005,5743,18730.322131290268
86158,2006,5893,19318.999490921433
86158,2007,6178,19902.81595985756
86158,2008,6305,20629.825059476607
86158,2009,6415,20848.881527669524
86158,2010,6486,21355.031375269813
86158,2011,6571,21790.279485618626
86158,2012,6608,21914.039912539887
86158,2013,6799,22298.977950893157
86158,2014,6933,22512.684270534985
86158,2015,7042,22454.94309359264
86158,2016,7114,22799.070426317194
86158,2017,7215,22999.33887733888
86158,2018,7253,23548.698469598785
86158,2019,7315,23884.356801093643
86160,2004,3350,13665.692388059702
86160,2005,3386,14037.275251033669
86160,2006,3441,14510.413833188028
86160,2007,3594,15253.19101279911
86160,2008,3631,16030.080418617461
86160,2009,3672,15983.458333333334
86160,2010,3685,16471.743012211668
86160,2011,3700,17036.77418918919
86160,2012,3621,18371.722252496907
86160,2013,3653,18684.65304667045
86160,2014,3670,18712.2174867004
86160,2015,3685,18760.978254365145
86160,2016,3693,18815.830369637817
86160,2017,3710,19135.269541778976
86160,2018,3682,19683.560564910375
86160,2019,3700,19968.624324324323
86165,2004,5755,14108.207732406603
86165,2005,5795,14417.071786022432
86165,2006,5826,15062.058530724338
86165,2007,5921,15490.533778078026
86165,2008,5921,15990.779935821653
86165,2009,5888,16224.02004076087
86165,2010,5863,16761.31980214907
86165,2011,5865,17138.99147485081
86165,2012,5832,17998.29931652217
86165,2013,5817,18442.836331065722
86165,2014,5762,18680.31228078875
86165,2015,5726,18947.48445527249
86165,2016,5666,18894.063618950906
86165,2017,5681,19223.3110367893
86165,2018,5706,19656.756046267088
86165,2019,5754,19960.491831769203
86177,2004,4832,16136.149937913908
86177,2005,4927,16530.17454840674
86177,2006,5042,17331.089944466483
86177,2007,5341,17855.944766897584
86177,2008,5480,18468.962956204377
86177,2009,5670,18797.979276895945
86177,2010,5754,19276.55700382343
86177,2011,5853,19713.986844353323
86177,2012,5826,20287.392102334165
86177,2013,5937,20670.42549222553
86177,2014,6004,20879.454219127663
86177,2015,6071,21014.436567218898
86177,2016,6162,21204.215448112598
86177,2017,6212,21543.96651641983
86177,2018,6252,22247.383237364043
86177,2019,6342,22531.247240618104
86194,2004,34988,15310.278552646621
86194,2005,35052,15633.341021910306
86194,2006,35158,15991.236134023551
86194,2007,36388,16501.795317137516
86194,2008,36788,16837.143742524735
86194,2009,37054,17046.074553354563
86194,2010,37444,17200.77625253712
86194,2011,37501,17418.32340470921
86194,2012,36589,18072.864503903722
86194,2013,36772,18363.506404976863
86194,2014,36976,18400.523063222478
86194,2015,37080,18416.808221605796
86194,2016,37123,18485.99058086182
86194,2017,37487,18620.4510897111
86194,2018,37193,19087.06423251687
86194,2019,37704,19384.88064926798
86207,2004,7088,13473.20591139955
86207,2005,7067,13970.560633932362
86207,2006,7118,14469.467898286035
86207,2007,7333,15206.561911905086
86207,2008,7385,15595.272037914692
86207,2009,7454,15700.187818620874
86207,2010,7483,16150.506347721503
86207,2011,7538,16638.41304059432
86207,2012,7393,17868.696488676684
86207,2013,7334,18256.96278189661
86207,2014,7307,18310.09070379767
86207,2015,7284,18680.17322197947
86207,2016,7284,18820.158848482486
86207,2017,7310,18959.86046511628
86207,2018,7271,19688.56690964104
86207,2019,7348,19999.55634186173
86214,2004,12543,19043.46408355258
86214,2005,12800,19473.7065625
86214,2006,13054,20033.522253715335
86214,2007,13551,20665.503468378716
86214,2008,13816,21162.957621598147
86214,2009,14175,21479.740352733686
86214,2010,14317,21885.725710693583
86214,2011,14536,22360.13824298294
86214,2012,14639,22485.222062768444
86214,2013,14781,22824.41754429486
86214,2014,14948,22980.401250006234
86214,2015,14987,23047.011728911493
86214,2016,15216,23243.377560601457
86214,2017,15511,23590.020630520277
86214,2018,15606,24044.091375112137
86214,2019,15787,24335.475391144613
86293,2004,2438,15309.124692370795
86293,2005,2478,15740.352703793382
86293,2006,2555,16440.501369863014
86293,2007,2649,17121.272178180447
86293,2008,2748,17795.20633187773
86293,2009,2820,18200.875177304963
86293,2010,2814,18651.939232409382
86293,2011,2867,19021.546913149636
86293,2012,2947,19723.48809389156
86293,2013,2988,20147.347626838906
86293,2014,3041,20511.840708474203
86293,2015,3083,20529.441625606887
86293,2016,3095,20517.124971151625
86293,2017,3153,20749.013637805263
86293,2018,3141,21462.352753900035
86293,2019,3151,21563.56077435735
86294,2004,5365,14214.874557315936
86294,2005,5422,14635.388509774992
86294,2006,5539,15318.62998736234
86294,2007,5811,16042.254259163656
86294,2008,5973,16577.534739661813
86294,2009,6045,16813.07741935484
86294,2010,6164,17243.035528877353
86294,2011,6244,17663.2234144779
86294,2012,6211,18719.908028977283
86294,2013,6260,19203.309578330118
86294,2014,6268,19321.242369170926
86294,2015,6318,19491.174446066383
86294,2016,6324,19607.445479826016
86294,2017,6351,19827.05558179814
86294,2018,6322,20603.44353052831
86294,2019,6359,20825.252398175813
87001,2004,5965,17485.18122380553
87001,2005,6081,18032.744614372634
87001,2006,6209,18530.227009180224
87001,2007,6441,19301.160068312372
87001,2008,6621,19854.631475607915
87001,2009,6729,20010.839500668746
87001,2010,6871,20442.268956483775
87001,2011,6956,21004.088269120184
87001,2012,6992,21309.8643665076
87001,2013,7072,21626.78841498972
87001,2014,7207,21692.789822227318
87001,2015,7303,21789.577711150352
87001,2016,7329,22065.869977657607
87001,2017,7363,22286.675268233055
87001,2018,7421,22851.46745721601
87001,2019,7469,23086.42120765832
87002,2004,3562,15252.546462661427
87002,2005,3639,15853.603187688925
87002,2006,3691,16316.845163912218
87002,2007,3839,16856.485543110186
87002,2008,3930,17427.903180661575
87002,2009,4010,17778.66683291771
87002,2010,4039,18159.876454567962
87002,2011,4042,18513.938767936666
87002,2012,4025,19249.571213830157
87002,2013,4073,19836.08947813512
87002,2014,4113,20027.69020797394
87002,2015,4128,20071.161774231907
87002,2016,4127,20417.163728216434
87002,2017,4112,20737.97178988327
87002,2018,4095,21285.53357753358
87002,2019,4143,21477.313540912382
87011,2004,7408,13844.875539956804
87011,2005,7394,14339.766702731944
87011,2006,7453,14922.136455118743
87011,2007,7663,15244.513702205402
87011,2008,7817,15794.052002046821
87011,2009,7819,15871.283987722216
87011,2010,7920,16319.925000000001
87011,2011,7970,16703.81668757842
87011,2012,7908,17639.555793209205
87011,2013,7818,18155.842312283945
87011,2014,7866,18237.17277694503
87011,2015,7823,18628.92265868763
87011,2016,7802,18848.229968638927
87011,2017,7846,19033.795564618915
87011,2018,7843,19590.452632921075
87011,2019,7935,19816.533081285444
87014,2004,2990,13971.425752508361
87014,2005,3033,14632.067589845039
87014,2006,3054,15349.316633922725
87014,2007,3166,15869.915824384081
87014,2008,3205,16366.594695787831
87014,2009,3226,16519.62492250465
87014,2010,3271,16982.311831244268
87014,2011,3272,17339.01054400978
87014,2012,3257,18225.88380609705
87014,2013,3230,18715.940321391736
87014,2014,3236,18900.902403405235
87014,2015,3246,19203.496160772323
87014,2016,3235,19207.26962243321
87014,2017,3232,19550.293935643564
87014,2018,3226,19873.335399876007
87014,2019,3239,20366.65946279716
87032,2004,3873,13368.408727084947
87032,2005,3887,13904.013892462053
